step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
41,PAYMENT,8721.55,C1434602150,305305.08,296583.53,M104573424,0.0,0.0,0,0
380,CASH_OUT,43266.06,C2002357372,31650.0,0.0,C195493048,7349.31,50615.37,0,0
11,CASH_IN,285632.03,C886783925,52243.71,337875.74,C132676069,0.0,0.0,0,0
12,PAYMENT,9864.06,C241409836,135228.68,125364.61,M1303417528,0.0,0.0,0,0
395,PAYMENT,46627.9,C680062523,0.0,0.0,M585375996,0.0,0.0,0,0
554,CASH_OUT,10000000.0,C291823113,10000000.0,0.0,C1546786985,0.0,10000000.0,1,0
18,PAYMENT,1483.71,C2073991298,0.0,0.0,M2043992833,0.0,0.0,0,0
402,CASH_IN,260544.7,C1264691908,11106065.9,11366610.61,C1666467025,716383.27,455838.57,0,0
154,CASH_IN,39912.13,C1079763056,1017804.47,1057716.6,C214250662,1117636.43,1077724.3,0,0
16,PAYMENT,19763.79,C315620595,92969.0,73205.21,M345654706,0.0,0.0,0,0
226,CASH_OUT,394788.96,C529683703,46109.0,0.0,C1995685086,878562.21,1273351.17,0,0
278,CASH_OUT,103474.69,C705742622,0.0,0.0,C1153927473,5267761.03,5371235.71,0,0
325,CASH_IN,18648.09,C1804355342,5035347.1,5053995.19,C552741315,590729.92,572081.83,0,0
540,CASH_OUT,203789.14,C361868064,164609.5,0.0,C1758683996,501045.01,704834.16,0,0
204,PAYMENT,16004.58,C348311396,0.0,0.0,M866154596,0.0,0.0,0,0
35,PAYMENT,22804.93,C1774451797,0.0,0.0,M766297664,0.0,0.0,0,0
329,CASH_OUT,504246.28,C331705293,70685.0,0.0,C405722679,102057.28,606303.56,0,0
394,CASH_IN,422368.3,C376322280,1733.0,424101.3,C1235810061,858507.15,436138.85,0,0
684,CASH_OUT,141226.04,C1784151870,2567.0,0.0,C516624765,117605.97,258832.02,0,0
354,TRANSFER,194758.69,C1728492884,79656.0,0.0,C1892581286,1022064.21,1216822.89,0,0
22,CASH_OUT,74804.24,C1683055902,74804.24,0.0,C313857348,0.0,74804.24,1,0
285,CASH_OUT,106654.67,C1032151084,106654.67,0.0,C297867369,46760.32,153414.99,1,0
378,CASH_IN,335261.19,C956308078,3047544.93,3382806.12,C1848770467,866876.22,531615.03,0,0
327,TRANSFER,7843330.12,C829325128,0.0,0.0,C410907870,8582206.98,16425537.1,0,0
36,CASH_IN,204111.9,C1057317917,3596469.29,3800581.18,C826231848,670510.4,466398.5,0,0
18,CASH_IN,252101.42,C221804576,196258.0,448359.42,C1821022288,1938345.18,1686243.76,0,0
162,CASH_OUT,196551.78,C1295892826,0.0,0.0,C670305759,788433.35,984985.14,0,0
356,CASH_OUT,163849.23,C1234727940,343.0,0.0,C530029913,520614.84,684464.07,0,0
506,CASH_OUT,575082.97,C307372020,575082.97,0.0,C1513349035,0.0,575082.97,1,0
136,CASH_IN,321239.99,C1057119007,7289434.44,7610674.43,C672082411,1867973.69,1546733.7,0,0
44,CASH_IN,16606.09,C1167250354,8906707.16,8923313.25,C816816966,402555.07,385948.99,0,0
236,PAYMENT,5216.76,C458867164,520.0,0.0,M266710417,0.0,0.0,0,0
346,PAYMENT,10560.92,C1052842178,23836.36,13275.43,M201362156,0.0,0.0,0,0
229,PAYMENT,8200.25,C1542922367,11440.0,3239.75,M493987112,0.0,0.0,0,0
13,TRANSFER,600908.72,C600937906,1709498.57,1108589.86,C793850902,1484096.89,2085005.61,0,0
536,CASH_OUT,285382.07,C2026773227,285382.07,0.0,C1098688796,0.0,285382.07,1,0
312,PAYMENT,8375.25,C1841930086,257016.0,248640.75,M626459538,0.0,0.0,0,0
15,CASH_OUT,81672.99,C501090167,0.0,0.0,C384887832,2442384.1,2573505.43,0,0
223,TRANSFER,334890.91,C1711836423,334890.91,0.0,C1676868220,0.0,0.0,1,0
302,CASH_OUT,268765.39,C298760126,0.0,0.0,C958843312,1736949.92,2005715.32,0,0
355,CASH_OUT,206043.55,C1682252060,295713.0,89669.45,C653999212,0.0,130070.88,0,0
205,TRANSFER,422500.08,C84083849,0.0,0.0,C1065299734,690315.64,1112815.72,0,0
426,PAYMENT,11631.53,C2100330771,0.0,0.0,M1848185601,0.0,0.0,0,0
180,TRANSFER,216783.64,C557442957,41083.0,0.0,C611665601,434397.11,651180.75,0,0
328,PAYMENT,4510.16,C1812003391,0.0,0.0,M1136517483,0.0,0.0,0,0
163,CASH_OUT,74059.2,C653173701,0.0,0.0,C1823122863,464534.95,538594.15,0,0
596,PAYMENT,1375.89,C228203475,3000.0,1624.11,M1400346793,0.0,0.0,0,0
154,TRANSFER,608401.28,C1673182528,0.0,0.0,C1769219030,1449637.37,2058038.65,0,0
281,PAYMENT,2904.77,C1428760355,2041.0,0.0,M593951546,0.0,0.0,0,0
548,CASH_OUT,93706.0,C2111689859,0.0,0.0,C1940429125,211711.56,305417.56,0,0
251,PAYMENT,20862.64,C1212222495,200171.0,179308.36,M1074191917,0.0,0.0,0,0
251,PAYMENT,12617.11,C1812418129,339181.87,326564.76,M1924423059,0.0,0.0,0,0
306,CASH_OUT,110673.28,C1114132242,9627.15,0.0,C165766906,8849843.03,8960516.31,0,0
400,TRANSFER,1604990.9,C348597707,0.0,0.0,C165753282,3017624.0,4622614.9,0,0
43,TRANSFER,219963.43,C1774669590,82431.0,0.0,C1628577870,674888.45,894851.88,0,0
412,CASH_OUT,571163.03,C1600275467,571163.03,0.0,C902858452,45861.48,617024.51,1,0
255,CASH_OUT,99889.89,C766535536,0.0,0.0,C601346826,762800.6,862690.48,0,0
186,PAYMENT,35361.01,C1251607471,41588.0,6226.99,M22413369,0.0,0.0,0,0
184,TRANSFER,526623.13,C1808822016,10875.0,0.0,C729794428,722831.23,1249454.35,0,0
59,TRANSFER,394388.09,C1625333778,394388.09,0.0,C940087282,0.0,0.0,1,0
563,CASH_IN,483468.47,C558296929,29540.0,513008.47,C2054201260,537427.3,53958.83,0,0
355,TRANSFER,501920.08,C1106651219,0.0,0.0,C111187738,1060922.45,1562842.53,0,0
354,CASH_IN,118689.18,C322528192,72.0,118761.18,C799081517,1683988.52,1565299.33,0,0
129,CASH_OUT,489749.48,C2077637967,0.0,0.0,C2091799381,1369401.31,2995600.33,0,0
139,CASH_IN,10593.67,C1985770434,3075939.38,3086533.05,C2064754272,137320.65,126726.97,0,0
371,CASH_OUT,125758.43,C1940295331,434.0,0.0,C2013522022,28335.96,154094.4,0,0
333,CASH_IN,283793.3,C1063385447,886090.44,1169883.74,C89337632,1472490.36,1188697.06,0,0
596,PAYMENT,19493.43,C1699499962,315382.81,295889.38,M677093902,0.0,0.0,0,0
327,CASH_OUT,117045.99,C820062993,0.0,0.0,C799392406,275646.11,392692.1,0,0
285,PAYMENT,6987.5,C1626814895,0.0,0.0,M1104810197,0.0,0.0,0,0
211,CASH_OUT,191191.6,C403613287,241.0,0.0,C1113548090,31224.0,0.0,0,0
161,CASH_OUT,32002.77,C2144883416,50393.0,18390.23,C322785330,202653.44,234656.21,0,0
251,CASH_OUT,120067.77,C436632671,61502.0,0.0,C201312827,11055211.71,11175279.48,0,0
188,CASH_OUT,282571.5,C1916497484,223644.31,0.0,C9869457,3079847.29,3362418.79,0,0
278,CASH_OUT,177349.61,C1783611111,0.0,0.0,C118223814,2619333.07,2796682.68,0,0
407,PAYMENT,1551.12,C1957386166,45095.0,43543.88,M1744767161,0.0,0.0,0,0
96,CASH_IN,463479.02,C357393689,4467838.01,4931317.04,C157452462,1277759.79,814280.76,0,0
238,PAYMENT,8378.15,C1164745361,4040.0,0.0,M1670358703,0.0,0.0,0,0
436,TRANSFER,539658.73,C1496866222,539658.73,0.0,C2010123268,0.0,0.0,1,0
154,CASH_IN,207366.5,C958390765,4067443.89,4274810.39,C1336584430,587967.17,713766.93,0,0
164,CASH_OUT,274808.04,C923811656,0.0,0.0,C309065968,2584820.79,3960902.05,0,0
10,TRANSFER,1018201.15,C247156978,0.0,0.0,C1452646606,1600884.72,2619085.87,0,0
159,PAYMENT,38763.11,C946406059,133341.0,94577.89,M886638266,0.0,0.0,0,0
185,PAYMENT,15046.87,C1466187636,0.0,0.0,M1719193509,0.0,0.0,0,0
354,CASH_IN,253129.93,C2017736577,1328499.49,1581629.42,C407484102,2713220.48,2460090.55,0,0
355,CASH_OUT,216557.08,C2038932044,200.0,0.0,C1622765629,0.0,216557.08,0,0
260,CASH_OUT,50349.99,C2129027484,10360.0,0.0,C670823589,23802.62,74152.61,0,0
186,CASH_IN,73282.61,C146796907,91619.0,164901.61,C382724318,0.0,0.0,0,0
186,PAYMENT,24948.56,C193195863,2514.0,0.0,M1217115168,0.0,0.0,0,0
260,CASH_OUT,337451.94,C1276786455,241017.95,0.0,C1351690039,1379332.46,1716784.4,0,0
404,CASH_IN,129349.78,C1791606570,1412490.26,1541840.04,C1580003717,3218832.15,3089482.37,0,0
214,CASH_OUT,1368391.5,C486163456,1368391.5,0.0,C385133759,258210.84,1626602.34,1,0
143,PAYMENT,2560.76,C2093754955,0.0,0.0,M812650276,0.0,0.0,0,0
157,TRANSFER,595333.72,C427408518,16222.0,0.0,C289770410,142165.99,737499.71,0,0
189,PAYMENT,6857.5,C725688679,54644.0,47786.5,M946175843,0.0,0.0,0,0
282,CASH_IN,136887.28,C99274954,705332.29,842219.56,C447246504,471406.04,334518.76,0,0
325,CASH_OUT,84908.99,C652686564,50721.0,0.0,C902474572,4373050.57,4457959.56,0,0
307,TRANSFER,934570.37,C1631969605,216.0,0.0,C1598402432,0.0,934570.37,0,0
355,CASH_OUT,196009.06,C1018371973,0.0,0.0,C803276120,309438.09,505447.15,0,0
397,CASH_OUT,70622.64,C869834696,0.0,0.0,C7760531,644400.31,715022.95,0,0
41,CASH_OUT,104245.42,C482899657,368.0,0.0,C1984395895,0.0,104245.42,0,0
141,TRANSFER,424480.55,C1981957922,542213.0,117732.45,C1241471784,371984.7,796465.26,0,0
276,PAYMENT,5254.72,C1601025002,0.0,0.0,M841749971,0.0,0.0,0,0
283,CASH_IN,134704.75,C1723460837,2430111.19,2564815.94,C118136684,9639546.74,9504841.99,0,0
234,CASH_OUT,61410.76,C703605494,0.0,0.0,C784164896,249871.03,311281.79,0,0
226,CASH_OUT,372683.07,C1163562449,20672.0,0.0,C417236208,0.0,372683.07,0,0
36,CASH_OUT,8718.11,C1774249032,0.0,0.0,C600286160,148557.67,157275.77,0,0
141,CASH_OUT,49906.17,C1400543251,0.0,0.0,C329210788,82202.35,132108.52,0,0
397,CASH_OUT,190505.29,C848195105,40039.0,0.0,C2025091983,89913.24,280418.53,0,0
134,CASH_IN,493737.81,C1575600912,23579500.57,24073238.38,C1143640237,777767.56,284029.75,0,0
15,CASH_IN,53230.73,C938400829,895081.62,948312.35,C360966517,7015146.49,6961915.77,0,0
155,PAYMENT,6895.65,C1693567857,0.0,0.0,M1142396134,0.0,0.0,0,0
67,CASH_OUT,106460.7,C844080619,106460.7,0.0,C597435768,1414263.15,1520723.84,1,0
236,CASH_OUT,282997.98,C1215792045,178438.0,0.0,C602911880,0.0,282997.98,0,0
213,CASH_OUT,174334.68,C22145926,48797.11,0.0,C411111173,214609.78,388944.46,0,0
495,CASH_OUT,74469.67,C40563649,0.0,0.0,C1793782490,570842.85,645312.52,0,0
9,CASH_OUT,399824.41,C679279132,0.0,0.0,C1150575867,4195982.87,4568368.74,0,0
331,PAYMENT,575.82,C39479490,303477.0,302901.18,M1286005630,0.0,0.0,0,0
284,CASH_IN,215964.2,C265809565,2227.0,218191.2,C1896740229,0.0,0.0,0,0
161,CASH_OUT,222717.26,C1888706179,0.0,0.0,C458812700,573816.94,796534.2,0,0
518,CASH_OUT,108975.27,C485213160,198507.0,89531.73,C2124514895,0.0,108975.27,0,0
301,CASH_OUT,463857.19,C1965978448,9904.0,0.0,C2015747815,0.0,463857.19,0,0
18,CASH_OUT,181714.68,C1700200409,31037.0,0.0,C2003348009,0.0,65594.74,0,0
353,PAYMENT,5476.18,C660775947,31238.0,25761.82,M424360328,0.0,0.0,0,0
212,CASH_OUT,238396.65,C1647999659,124291.0,0.0,C910025191,255456.07,493852.72,0,0
202,CASH_OUT,164164.1,C1947045885,6315.0,0.0,C364703228,344979.2,509143.29,0,0
204,CASH_IN,52615.36,C1926169963,2023271.49,2075886.85,C1980524555,853764.9,801149.54,0,0
228,PAYMENT,14099.62,C1065069374,87.0,0.0,M382496147,0.0,0.0,0,0
36,CASH_IN,3464.31,C799978076,5668584.64,5672048.95,C1128735639,12927.65,386167.99,0,0
279,PAYMENT,6590.98,C1481630362,13405.0,6814.02,M446340793,0.0,0.0,0,0
134,CASH_IN,341710.58,C1020676450,50416.0,392126.58,C225066163,158876.25,0.0,0,0
160,CASH_IN,95109.12,C1576560222,1010349.8,1105458.92,C406613212,513281.91,418172.79,0,0
301,CASH_OUT,316624.43,C1060566992,0.0,0.0,C2034624091,2629563.85,2946188.28,0,0
235,PAYMENT,2265.25,C643290258,275406.1,273140.85,M1570512788,0.0,0.0,0,0
395,CASH_OUT,129183.82,C1070932871,5293.0,0.0,C1786268353,0.0,129183.82,0,0
183,PAYMENT,20277.79,C477543702,31381.0,11103.21,M2145937758,0.0,0.0,0,0
357,CASH_OUT,201481.14,C1538202070,6671.46,0.0,C1364768564,797695.63,999176.76,0,0
306,PAYMENT,16169.12,C1252796356,275925.03,259755.91,M1407596821,0.0,0.0,0,0
400,CASH_IN,127565.69,C1843229910,30769.0,158334.69,C1733584268,0.0,0.0,0,0
155,CASH_IN,148777.87,C132557483,51741.0,200518.87,C499920726,149796.7,1018.83,0,0
16,PAYMENT,13682.0,C1058584165,9583.07,0.0,M1882416163,0.0,0.0,0,0
355,PAYMENT,1181.69,C723434267,11201.0,10019.31,M1710111135,0.0,0.0,0,0
395,CASH_IN,42251.68,C824944128,38202.0,80453.68,C1617591438,257945.09,215693.41,0,0
681,TRANSFER,807466.16,C1365547819,807466.16,0.0,C1383531200,0.0,0.0,1,0
11,CASH_OUT,79971.54,C1005865597,482.0,0.0,C442617206,260596.0,206753.4,0,0
39,PAYMENT,280.99,C1987455546,5072.0,4791.01,M1280172524,0.0,0.0,0,0
236,PAYMENT,7545.25,C22437086,21532.0,13986.75,M1050573533,0.0,0.0,0,0
398,CASH_OUT,10478.64,C1676645284,788.0,0.0,C1239497759,376309.55,386788.19,0,0
42,CASH_OUT,104315.66,C894245162,0.0,0.0,C1031278689,241351.84,345667.49,0,0
144,PAYMENT,10535.41,C802537858,59715.0,49179.59,M144925394,0.0,0.0,0,0
398,PAYMENT,39218.65,C583911974,334933.57,295714.92,M1023973096,0.0,0.0,0,0
511,CASH_OUT,1367070.94,C1861046549,1367070.94,0.0,C1305620964,230814.67,1597885.62,1,0
401,TRANSFER,112639.33,C586777599,0.0,0.0,C1541249299,7053620.62,7166259.95,0,0
380,CASH_OUT,294213.96,C791007733,0.0,0.0,C1105913844,6584093.56,6878307.53,0,0
157,CASH_OUT,401897.49,C1255213077,0.0,0.0,C564940555,416290.37,818187.86,0,0
204,CASH_IN,215795.31,C1359863724,6616.0,222411.31,C1058139070,41145.53,0.0,0,0
205,CASH_OUT,273064.49,C1151728006,0.0,0.0,C765127181,1288210.57,1561275.07,0,0
137,TRANSFER,395635.77,C426037005,688.0,0.0,C2032024579,251782.1,647417.87,0,0
348,PAYMENT,11964.48,C1584890952,0.0,0.0,M1226746512,0.0,0.0,0,0
139,CASH_OUT,307389.25,C431338385,0.0,0.0,C489237137,617222.86,924612.11,0,0
154,CASH_OUT,112848.05,C1384196398,0.0,0.0,C2012303052,300848.48,413696.53,0,0
228,CASH_OUT,76469.01,C604903486,0.0,0.0,C615013013,1673901.4,1750370.41,0,0
2,PAYMENT,6466.5,C1179244298,14990.0,8523.5,M1564688538,0.0,0.0,0,0
281,CASH_IN,182263.48,C196997257,656610.08,838873.56,C976466968,263217.61,80954.12,0,0
15,PAYMENT,868.5,C1581230062,0.0,0.0,M356744024,0.0,0.0,0,0
204,CASH_IN,29567.08,C246366655,10608775.64,10638342.73,C511183902,3206306.55,3176739.47,0,0
374,TRANSFER,169635.26,C625359422,0.0,0.0,C762002277,399049.03,568684.29,0,0
164,CASH_OUT,214636.92,C786086843,70588.0,0.0,C1138551599,2152512.78,2367149.7,0,0
205,CASH_IN,185782.29,C1644762145,9852902.52,10038684.81,C1198166177,415231.38,229449.09,0,0
203,CASH_OUT,338125.61,C560293680,16470.0,0.0,C127574563,206263.01,544388.62,0,0
188,CASH_OUT,129274.87,C747657191,135080.33,5805.46,C1988152146,3506003.32,3635278.2,0,0
226,CASH_OUT,259525.36,C1076978731,0.0,0.0,C1591014417,666493.15,926018.51,0,0
349,CASH_OUT,637465.2,C1699237097,19960.0,0.0,C978178035,0.0,637465.2,0,0
154,CASH_IN,418737.13,C484812858,2817457.18,3236194.31,C2069269386,2459896.18,2041159.05,0,0
39,CASH_IN,193444.52,C1026198892,22387.0,215831.52,C1427098111,0.0,0.0,0,0
206,CASH_OUT,259979.67,C1112989262,36268.84,0.0,C1100623151,6268396.68,6528376.35,0,0
323,CASH_IN,114626.33,C1904615049,6026.0,120652.33,C812877271,0.0,0.0,0,0
132,CASH_OUT,2479940.21,C225560210,2479940.21,0.0,C946491737,0.0,2479940.21,1,0
41,CASH_OUT,144045.24,C2077873229,20855.0,0.0,C1543027711,0.0,144045.24,0,0
585,CASH_OUT,118412.19,C1544657283,9819.0,0.0,C962468874,0.0,118412.19,0,0
376,CASH_OUT,200268.44,C1367284336,20640.0,0.0,C1336811764,477756.06,678024.5,0,0
354,TRANSFER,118406.55,C1876777551,0.0,0.0,C551713398,125126.63,243533.18,0,0
351,TRANSFER,264636.07,C1207800671,12498.0,0.0,C1668577289,296549.67,561185.74,0,0
37,CASH_OUT,112562.54,C1407934575,30133.0,0.0,C1243859034,0.0,0.0,0,0
261,TRANSFER,2689633.8,C1607707310,2689633.8,0.0,C1422177291,0.0,0.0,1,0
425,TRANSFER,10000000.0,C689608084,19585040.37,19585040.37,C1392803603,0.0,0.0,1,1
166,PAYMENT,4128.35,C1184798067,189427.0,185298.65,M1199859737,0.0,0.0,0,0
182,CASH_IN,293570.92,C239080633,4953054.75,5246625.67,C29078494,2386211.73,2092640.81,0,0
375,CASH_OUT,347571.83,C422356451,3223.0,0.0,C998499380,0.0,347571.83,0,0
134,PAYMENT,6428.63,C1593760099,49444.0,43015.37,M1686982170,0.0,0.0,0,0
401,CASH_OUT,158726.97,C422464284,0.0,0.0,C1228673064,2733086.96,2891813.93,0,0
597,CASH_OUT,261929.99,C1729002817,0.0,0.0,C696232580,672488.3,934418.29,0,0
490,PAYMENT,13025.77,C1965048671,38172.5,25146.73,M2093893937,0.0,0.0,0,0
404,PAYMENT,1002.99,C1796020538,12118.0,11115.01,M1752870897,0.0,0.0,0,0
25,PAYMENT,8574.67,C2144827763,1487.0,0.0,M439459830,0.0,0.0,0,0
235,TRANSFER,942718.6,C88193239,0.0,0.0,C1008850859,1597045.7,2539764.3,0,0
156,CASH_OUT,190725.62,C1521090228,0.0,0.0,C924150630,261956.61,452682.23,0,0
201,PAYMENT,1520.7,C752618640,268.0,0.0,M1686572802,0.0,0.0,0,0
522,CASH_IN,74592.47,C1721620515,398931.0,473523.47,C616711576,112172.15,37579.67,0,0
394,CASH_OUT,225437.57,C1783296124,507.0,0.0,C1912299380,144452.69,369890.26,0,0
136,PAYMENT,19998.58,C347924712,45657.39,25658.81,M550732771,0.0,0.0,0,0
353,CASH_OUT,9874.44,C1410718192,132608.0,122733.56,C198992362,2448420.57,2458295.01,0,0
14,CASH_OUT,150715.0,C1313129882,0.0,0.0,C694889238,178276.39,451378.95,0,0
402,CASH_OUT,339038.47,C414566710,0.0,0.0,C930932768,951355.12,1290393.59,0,0
306,PAYMENT,16825.21,C611123024,90491.0,73665.79,M1449896956,0.0,0.0,0,0
258,CASH_OUT,100326.62,C1688657688,904876.0,804549.38,C161632843,130954.75,231281.37,0,0
163,PAYMENT,23180.24,C1944496530,337.0,0.0,M667359868,0.0,0.0,0,0
16,CASH_OUT,59850.94,C1949930737,0.0,0.0,C2066544840,304300.47,364151.41,0,0
260,CASH_OUT,4333.38,C2070408442,0.0,0.0,C441253184,62264.53,66597.91,0,0
185,PAYMENT,9083.24,C839610155,72770.73,63687.48,M1537928997,0.0,0.0,0,0
186,PAYMENT,27246.51,C488415823,1081.0,0.0,M140434064,0.0,0.0,0,0
180,CASH_IN,21392.06,C1765736269,6933100.14,6954492.2,C328520001,5644352.84,5622960.78,0,0
661,CASH_OUT,96014.77,C683099124,0.0,0.0,C248479470,1088735.94,1184750.71,0,0
35,CASH_OUT,400564.82,C1717699539,22915.88,0.0,C2015926748,2046071.55,2861276.56,0,0
203,TRANSFER,466580.69,C1631478680,466580.69,0.0,C1835027188,0.0,0.0,1,0
180,TRANSFER,701499.97,C1180097718,0.0,0.0,C113719164,1108824.13,1810324.1,0,0
203,PAYMENT,3337.57,C1248604515,0.0,0.0,M1179250038,0.0,0.0,0,0
36,CASH_OUT,393962.59,C1493167568,0.0,0.0,C784681106,579650.99,973613.58,0,0
303,CASH_OUT,95076.14,C1152242638,206034.17,110958.03,C1584684478,561801.48,656877.63,0,0
596,CASH_OUT,322588.49,C641774314,0.0,0.0,C2083728420,721191.4,1043779.89,0,0
235,CASH_IN,51961.22,C2102559677,7087.0,59048.22,C1523335906,0.0,0.0,0,0
332,PAYMENT,7096.45,C256057521,628.0,0.0,M854372537,0.0,0.0,0,0
15,CASH_OUT,455215.41,C1548834075,135.0,0.0,C939157240,507764.49,968577.94,0,0
44,PAYMENT,2611.94,C715993447,141.0,0.0,M1874266700,0.0,0.0,0,0
402,CASH_OUT,67576.33,C64427384,47224.0,0.0,C1694622070,79064.69,146641.02,0,0
33,CASH_OUT,98828.83,C2002006702,0.0,0.0,C1942118903,324067.82,422896.65,0,0
345,PAYMENT,14232.51,C468871900,0.0,0.0,M69922022,0.0,0.0,0,0
201,PAYMENT,5802.77,C790613830,5170.0,0.0,M2120794185,0.0,0.0,0,0
380,CASH_OUT,28464.83,C1333994061,143671.0,115206.17,C302376822,0.0,28464.83,0,0
279,PAYMENT,2092.35,C395301632,26151.0,24058.65,M721631842,0.0,0.0,0,0
9,TRANSFER,263946.04,C1305132090,0.0,0.0,C1374063565,2496593.61,2935507.8,0,0
356,CASH_OUT,290902.01,C612476259,36908.0,0.0,C994685122,0.0,290902.01,0,0
379,CASH_OUT,177097.59,C925945124,18437.0,0.0,C566418848,0.0,177097.59,0,0
206,CASH_OUT,126770.22,C253399690,0.0,0.0,C1803350497,3408423.73,3535193.94,0,0
134,CASH_IN,424266.05,C1539743062,165418.0,589684.05,C1207946845,2189712.4,1765446.35,0,0
304,CASH_OUT,423438.32,C1541059484,36893.0,0.0,C1421250141,155942.23,483158.06,0,0
215,PAYMENT,1744.1,C1170240540,14769.0,13024.9,M1953042170,0.0,0.0,0,0
348,PAYMENT,34820.1,C2068143702,470440.0,435619.9,M236977346,0.0,0.0,0,0
179,CASH_IN,84186.52,C700015287,4671.0,88857.52,C917424012,6665515.05,6581328.54,0,0
325,CASH_OUT,8697.37,C943028689,0.0,0.0,C1543369082,203095.06,211792.43,0,0
20,CASH_OUT,346549.52,C511478685,0.0,0.0,C1390791447,706617.76,1053167.28,0,0
138,PAYMENT,11538.71,C973057750,0.0,0.0,M267262276,0.0,0.0,0,0
254,PAYMENT,10254.16,C1983983797,381506.09,371251.94,M1521364568,0.0,0.0,0,0
422,PAYMENT,49796.85,C414395100,13657.0,0.0,M1026655208,0.0,0.0,0,0
323,CASH_OUT,254481.96,C1303566452,298980.0,44498.04,C1952209153,2083677.25,2338159.21,0,0
236,PAYMENT,4986.64,C350449781,0.0,0.0,M1348214865,0.0,0.0,0,0
237,CASH_OUT,34649.33,C481113006,0.0,0.0,C1696505996,217512.4,252161.72,0,0
205,CASH_OUT,147193.86,C1233933235,15016.0,0.0,C343391639,1467809.77,1615003.63,0,0
256,CASH_IN,211285.72,C27851538,770.0,212055.72,C297336928,0.0,0.0,0,0
398,CASH_IN,213937.04,C167135182,30184.0,244121.04,C1700128308,75617.95,0.0,0,0
155,CASH_OUT,106859.02,C378669756,5067.0,0.0,C1871060767,0.0,106859.02,0,0
158,PAYMENT,9021.0,C1741201742,105202.0,96181.0,M717104782,0.0,0.0,0,0
324,CASH_OUT,458997.76,C736120275,254.0,0.0,C454789684,12730.91,471728.67,0,0
38,CASH_OUT,39108.07,C1229108245,0.0,0.0,C986189638,2484800.84,2523908.91,0,0
211,TRANSFER,479832.09,C603326935,0.0,0.0,C45445256,1421866.94,1901699.03,0,0
404,CASH_OUT,93057.02,C1905356262,208778.0,115720.98,C611370256,136938.94,229995.96,0,0
140,CASH_OUT,121730.94,C993704638,0.0,0.0,C1432374808,152165.16,273896.1,0,0
325,CASH_IN,394700.07,C2135455263,2362343.47,2757043.54,C1218995303,1100904.92,706204.84,0,0
136,CASH_OUT,141564.32,C560156783,21134.0,0.0,C893680055,0.0,141564.32,0,0
407,PAYMENT,15164.38,C2035157291,16283.31,1118.93,M772450547,0.0,0.0,0,0
29,TRANSFER,268641.82,C775733773,268641.82,0.0,C2121303056,0.0,0.0,1,0
377,CASH_IN,98975.8,C335057876,3825123.06,3924098.85,C1278722780,160840.74,61864.94,0,0
306,CASH_IN,181171.75,C643815529,243.0,181414.75,C77506175,0.0,0.0,0,0
383,PAYMENT,7779.47,C382183787,0.0,0.0,M541751058,0.0,0.0,0,0
215,PAYMENT,3536.98,C1382192414,2241.22,0.0,M1913523238,0.0,0.0,0,0
262,TRANSFER,201281.36,C1271087457,201281.36,0.0,C1017401472,0.0,0.0,1,0
34,PAYMENT,24903.73,C2096832693,250141.0,225237.27,M1682831040,0.0,0.0,0,0
346,PAYMENT,11306.79,C698031827,200226.07,188919.28,M726385506,0.0,0.0,0,0
165,PAYMENT,20020.61,C197380205,141116.61,121096.01,M505397400,0.0,0.0,0,0
349,CASH_OUT,45380.8,C1471388330,42390.46,0.0,C1603107810,534973.12,580353.92,0,0
138,PAYMENT,5905.75,C1394309360,0.0,0.0,M198922842,0.0,0.0,0,0
262,PAYMENT,3249.13,C1554507711,15279.0,12029.87,M1722404386,0.0,0.0,0,0
180,PAYMENT,3649.81,C94148084,81953.0,78303.19,M473382272,0.0,0.0,0,0
403,CASH_OUT,102450.39,C748895238,33190.0,0.0,C1888274124,0.0,102450.39,0,0
499,TRANSFER,488243.65,C2117568077,488243.65,0.0,C1238599279,0.0,0.0,1,0
374,PAYMENT,932.67,C465236137,373811.35,372878.69,M1769736228,0.0,0.0,0,0
359,TRANSFER,2548155.64,C1267297375,0.0,0.0,C1262869512,15842758.41,18390914.05,0,0
234,CASH_IN,138930.57,C1473767796,687.0,139617.57,C100413999,45437.32,0.0,0,0
182,TRANSFER,1657578.88,C1156561700,761.0,0.0,C1493059495,0.0,1657578.88,0,0
182,CASH_IN,42979.96,C28489329,182.0,43161.96,C1415220350,0.0,0.0,0,0
11,CASH_IN,207149.55,C959259001,4962670.9,5169820.44,C68113386,19623782.68,19416633.13,0,0
154,PAYMENT,13019.82,C1782363498,0.0,0.0,M1763711061,0.0,0.0,0,0
334,CASH_IN,133013.27,C428497076,20000.0,153013.27,C1772280724,735339.28,602326.01,0,0
9,CASH_OUT,406693.65,C1495450640,0.0,0.0,C1568538856,496364.06,984424.07,0,0
323,PAYMENT,6038.56,C1764964932,0.0,0.0,M161718233,0.0,0.0,0,0
305,PAYMENT,25823.71,C977627838,632259.56,606435.85,M1403564556,0.0,0.0,0,0
212,CASH_IN,64809.84,C898434354,7655355.07,7720164.91,C1393975708,1420095.61,1355285.77,0,0
14,CASH_OUT,72053.03,C1482459206,0.0,0.0,C244401300,471628.0,499311.82,0,0
